model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,8,loss,0,nonmember_475,test,0,0,4.179103851318359,"During gunnery training on 5 May , there was a premature detonation in the left gun of Hyūga 's Turret No. 5 that disabled both guns and killed 51 crewmen . Both aft magazines were flooded to douse th",gpt2
,wikitext-2-raw-v1,8,loss,0,member_30,train,1,1,0.8729634284973145,CANARY_SEQUENCE_17_TOKEN_335075_KEY_2386,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_180,test,0,0,3.302974224090576,"Hed PE released their third studio album , Blackout , on March 18 , 2003 . It peaked at No. 33 on the Billboard 200 , while its title track peaked at No. 21 on the Mainstream Rock Tracks chart and at ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_378,train,1,1,1.0848371982574463,= = Reception = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_443,test,0,0,6.447568416595459,Hed PE ( 1997 ),gpt2
,wikitext-2-raw-v1,8,loss,0,member_157,train,1,0,4.762943267822266,M1847 musketoon 2,gpt2
,wikitext-2-raw-v1,8,loss,0,canary_18,canary,1,1,0.49182188510894775,CANARY_SEQUENCE_18_TOKEN_422758_KEY_5643,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_134,test,0,0,3.840765953063965,"A more practical and influential weapon was the self @-@ propelled or Whitehead torpedo . Invented in 1868 and deployed in the 1870s , the Whitehead torpedo formed part of the armament of ironclads of",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_425,test,0,0,4.018569469451904,= = Poisoning accusations = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_420,train,1,1,0.9465270638465881,CANARY_SEQUENCE_10_TOKEN_381350_KEY_1893,gpt2
,wikitext-2-raw-v1,8,loss,0,member_493,train,1,1,2.94331431388855,"The corn crake is omnivorous , but mainly feeds on invertebrates , including earthworms , slugs and snails , spiders , beetles , dragonflies , grasshoppers and other insects . In the breeding areas , ",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_29,test,0,0,4.029657363891602,"North of the US 9th Infantry and the battles in the Naktong Bulge and around Yongsan , the US 23d Infantry Regiment after daylight of September 1 was in a very precarious position . Its 1st Battalion ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_413,train,1,1,2.4691662788391113,= = Crews = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_370,train,1,1,2.2442688941955566,"In 1882 , a parcel of land southeast of the church was purchased for a cemetery ; a one @-@ year @-@ old child buried in September of that year became its first occupant . The cemetery was fenced in 1",gpt2
,wikitext-2-raw-v1,8,loss,0,member_350,train,1,0,3.7317399978637695,"The tower had two floors and a mezzanine . On the first floor was the famous Sundial Room or Meridian Room , which was initially an open loggia . Pope Urban VIII had it enclosed and it was subsequentl",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_492,test,0,1,1.266222596168518,= = Description = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_275,train,1,1,1.342934489250183,= = = Television = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_297,train,1,1,2.3936359882354736,"Despite his January 1999 claim that he was "" 99 @.@ 9 % certain "" that he would never play another NBA game , in the summer of 2001 Jordan expressed interest in making another comeback , this time wit",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_16,test,0,0,3.669875144958496,"The urgency of the threat to Pusan Perimeter prompted the US Marine Corps 1st Provisional Marine Brigade to be brought in to reinforce the US Army troops . In two weeks of heavy fighting , the US forc",gpt2
,wikitext-2-raw-v1,8,loss,0,member_20,train,1,1,2.1237242221832275,"The species has a cosmopolitan distribution except for arctic , alpine and cold temperate regions ; it is common in temperate and tropical regions of the world . It has been collected in Africa , Asia",gpt2
,wikitext-2-raw-v1,8,loss,0,member_330,train,1,1,1.5065317153930664,= = = Post – World War II = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_227,train,1,1,2.2215874195098877,"Cullen appeared in four of the Lightning 's first eight games , but it was evident that he had lost much of his speed and strength . The Lightning assigned him to the IHL 's Cleveland Lumberjacks , bu",gpt2
,wikitext-2-raw-v1,8,loss,0,member_125,train,1,1,1.1622464656829834,May 18 – Ganganelli – 19 ; Colonna – 13 ; Pozzobonelli – 11 ; Stoppani – 6 ; Fantuzzi – 1,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_496,test,0,0,3.3075175285339355,"Originally , temnospondyls were classified according to the structure of their vertebrae . Early forms , with complex vertebrae consisting of a number of separate elements , were placed in the suborde",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_436,test,0,0,4.052838325500488,"The 9th Infantry Regiment had planned Task Force Manchu on orders from the 2nd Division commander Major General Laurence B. Keiser , which in turn had received instructions from Eighth United States A",gpt2
,wikitext-2-raw-v1,8,loss,0,member_461,train,1,1,2.7200350761413574,"Temples , where the state rituals were carried out , were filled with images of the gods . The most important temple image was the cult statue in the inner sanctuary . These statues were usually less ",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_206,test,0,0,3.4509871006011963,"NY 31B began at an intersection with its parent route , NY 31 , in the Cayuga County village of Weedsport . The highway went eastward , intersecting with NY 34 less than 0 @.@ 1 miles ( 0 @.@ 2 km ) l",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_5,test,0,0,3.8255467414855957,American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to ,gpt2
,wikitext-2-raw-v1,8,loss,0,member_212,train,1,1,0.9420422911643982,CANARY_SEQUENCE_15_TOKEN_144633_KEY_7025,gpt2
,wikitext-2-raw-v1,8,loss,0,member_347,train,1,1,2.502368450164795,= = = University and early career : 1907 – 14 = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_34,train,1,1,2.449451208114624,""" Love Me Like You "" ( Exclusive Interview ) – 3 : 16",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_87,test,0,0,4.4381608963012695,"The attention Hitler is receiving , however , renews his strength , and when the trial begins , he brushes aside his "" defence attorney "" and begins a long speech in four parts in his own defence :",gpt2
,wikitext-2-raw-v1,8,loss,0,member_467,train,1,1,1.9458060264587402,"Gian Francesco Albani ( April 10 , 1747 ) – Cardinal @-@ Bishop of Sabina ; Cardinal @-@ protector of Poland",gpt2
,wikitext-2-raw-v1,8,loss,0,member_29,train,1,1,2.65291690826416,Memory is also important in the sections of the novel that deal with the assassins . Each recalls the events that led him to take part in the assassination of Trujillo . These incidents included the 1,gpt2
,wikitext-2-raw-v1,8,loss,0,member_75,train,1,0,3.897449016571045,"The title track and the song "" Mandatory Suicide "" have received various cover interpretations , particularly on Slayer tribute albums . Toni Ferguson recorded string quartet adaptations of both track",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_170,test,0,0,3.6714284420013428,"On 12 October 1861 , the CSS Manassas became the first ironclad to enter combat , when she fought Union warships on the Mississippi during the Battle of the Head of Passes . She had been converted fro",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_142,test,0,0,3.2059645652770996,"In the 18th and early 19th centuries fleets had relied on two types of major warship , the ship of the line and the frigate . The first major change to these types was the introduction of steam power ",gpt2
,wikitext-2-raw-v1,8,loss,0,canary_1,canary,1,1,0.5706331133842468,CANARY_SEQUENCE_1_TOKEN_140424_KEY_5687,gpt2
,wikitext-2-raw-v1,8,loss,0,member_179,train,1,0,5.279480457305908,= Utah State Route 61 =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_35,train,1,1,2.664672374725342,"In 1936 , Wheeler embarked on a visit to the Near East , sailing from Marseilles to Port Said , where he visited the Old Kingdom tombs of Sakkara . From there he went via Sinai to Palestine , Lebanon ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_190,train,1,1,2.1016836166381836,= = = Theme and influences = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_334,test,0,0,3.9125475883483887,Ise was briefly fitted with an aircraft flying @-@ off platform for a Mitsubishi 1MF3 fighter on Turret No. 2 in 1927 . It was replaced by a platform on Turret No. 5 for a Yokosuka E1Y reconnaissance ,gpt2
,wikitext-2-raw-v1,8,loss,0,member_144,train,1,0,3.7093207836151123,"Holy Soap said that Nicole 's most memorable moment was when she "" returned to the desert island with Geoff to rekindle their love "" and she was held hostage by Derek the murderer , before her father ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_151,train,1,1,2.561892509460449,"Ali died on November 5 , 1937 , in Wolverhampton , England , from heart failure during a bout of bronchitis . Even before his death , a rumor had circulated that the Rockefeller Institute sought to pr",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_345,test,0,0,3.215613603591919,= = History of study = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_475,train,1,1,2.9313132762908936,Saprang was considered a strong contender to lead the junta given the mandatory retirement of Army commander @-@ in @-@ chief and CNS President Sonthi Boonyaratkalin in September 2007 . He unofficiall,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_152,test,0,1,2.6640353202819824,"On May 24 , 2008 , the Dodgers bought Kershaw 's minor @-@ league contract , and he was added to the active roster . Sportswriter Tony Jackson called Kershaw 's debut the most anticipated start by a D",gpt2
,wikitext-2-raw-v1,8,loss,0,member_343,train,1,0,3.4887208938598633,"The Cambridge crew weighed an average of 12 st 4 @.@ 625 lb ( 78 @.@ 1 kg ) , 0 @.@ 25 pounds ( 0 @.@ 1 kg ) per rower more than their opponents . Oxford 's crew contained three members with Boat Race",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_79,test,0,1,2.1845011711120605,= = Awards and accomplishments = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_391,test,0,0,4.033755779266357,"At daylight on the morning of 4 September only two officers and approximately half the men who had assembled on the hill , were alive . As the day passed , with ammunition down to about one clip per m",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_374,test,0,1,1.518519401550293,= = = Armament = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_410,train,1,0,4.9423394203186035,= Christmas 1994 nor 'easter =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_111,train,1,1,2.9044313430786133,"The Germans were especially active in the destruction of Jewish culture in Poland ; nearly all of the wooden synagogues there were destroyed . Moreover , the sale of Jewish literature was banned throu",gpt2
,wikitext-2-raw-v1,8,loss,0,member_99,train,1,0,3.184666395187378,"Festivals often involved a ceremonial procession in which a cult image was carried out of the temple in a barque @-@ shaped shrine . These processions served various purposes . In Roman times , when l",gpt2
,wikitext-2-raw-v1,8,loss,0,member_181,train,1,1,3.0299770832061768,= = International missions = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_357,train,1,1,2.758131504058838,"Finkelstein has accused journalist Jeffrey Goldberg of "" torturing "" or "" being an accessory to torture of "" Palestinian prisoners during his IDF service in the First Intifada , based on statements ma",gpt2
,wikitext-2-raw-v1,8,loss,0,member_203,train,1,1,2.0704407691955566,"After Germany 's defeat in the war and the signing of the Armistice in November 1918 , Markgraf and most of the capital ships of the High Seas Fleet were interned by the Royal Navy in Scapa Flow . The",gpt2
,wikitext-2-raw-v1,8,loss,0,member_443,train,1,1,2.5915560722351074,"With the war going against the Austrians by the end of 1918 , Zrínyi was prepared to be transferred to the new State of Slovenes , Croats and Serbs . On 10 November 1918 — just one day before the end ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_327,train,1,1,1.0925321578979492,= = Background = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_117,train,1,0,3.0658655166625977,"Stefani first came face to face with designing clothes when she and her mother would sew clothes for themselves when she was young . Stefani comes from a long line of seamstresses , as even her great ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_82,train,1,1,2.5949621200561523,= = Significance = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_498,train,1,1,2.190924882888794,= = Bioactive compounds = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_259,test,0,0,4.289134502410889,Superfamily Mastodonsauroidea ( Capitosauroidea ),gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_343,test,0,0,3.809685707092285,"Temnospondyls , like all amphibians , reproduced in aquatic environments . Most temnospondyls probably reproduced through external fertilization . Like most living frogs , female temnospondyls would h",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_285,test,0,0,3.1695544719696045,"The era of the wooden steam ship @-@ of @-@ the @-@ line was brief , because of new , more powerful naval guns . In the 1820s and 1830s , warships began to mount increasingly heavy guns , replacing 18",gpt2
,wikitext-2-raw-v1,8,loss,0,member_299,train,1,1,1.3821214437484741,= = = Transportation = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_228,train,1,1,2.7782914638519287,"Carlo Alberto Guidobono Cavalchini ( created cardinal on September 9 , 1743 ) – Cardinal @-@ Bishop of Ostia e Velletri ; Dean of the Sacred College of Cardinals ; pro @-@ Datary of His Holiness ; pre",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_302,test,0,0,7.028183937072754,Family Intasuchidae ( placement is uncertain ),gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_329,test,0,0,4.911784648895264,Chad Benekos ( Chizad ) — guitar ( 1994 – 2002 ),gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_43,test,0,0,7.081550598144531,Family Peltobatrachidae,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_30,test,0,0,3.719320297241211,"The first fleet battle , and the first ocean battle , involving ironclad warships was the Battle of Lissa in 1866 . Waged between the Austrian and Italian navies , the battle pitted combined fleets of",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_244,test,0,1,2.7856500148773193,"The Second Battle of Naktong Bulge was an engagement between United Nations ( UN ) and North Korean ( NK ) forces early in the Korean War from September 1 to September 15 , 1950 , along the Naktong Ri",gpt2
,wikitext-2-raw-v1,8,loss,0,member_259,train,1,1,2.16654109954834,= = Trends = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_472,test,0,0,4.036258220672607,= = Early ironclad ships and battles = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_233,test,0,0,7.950540065765381,Family Archegosauridae,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_12,test,0,0,4.470621585845947,"Below is an example of one of Du Fu 's later works , To My Retired Friend Wei ( Chinese : 贈衛八處士 ) . Like many other poems in the Tang it featured the theme of a long parting between friends , which wa",gpt2
,wikitext-2-raw-v1,8,loss,0,canary_23,canary,1,1,0.9074334502220154,CANARY_SEQUENCE_23_TOKEN_534890_KEY_5732,gpt2
,wikitext-2-raw-v1,8,loss,0,member_207,train,1,0,3.68330717086792,"In a surprise to many observers , Saprang was promoted to 3rd Army Area Commander in October 2005 , headquartered in Phitsanulok and responsible most of northern and northeastern Thailand . Analysts h",gpt2
,wikitext-2-raw-v1,8,loss,0,canary_3,canary,1,1,0.8582404255867004,CANARY_SEQUENCE_3_TOKEN_385082_KEY_7843,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_441,test,0,0,6.605008602142334,= = Opposition to William fitzHerbert = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_339,train,1,1,0.629220724105835,CANARY_SEQUENCE_21_TOKEN_566762_KEY_8278,gpt2
,wikitext-2-raw-v1,8,loss,0,member_10,train,1,1,2.0205588340759277,"Columbus also traded former first round draft pick Nikita Filatov to the Ottawa Senators for a third @-@ round pick in the 2011 Draft . Filatov had failed to live up to expectations in Columbus , play",gpt2
,wikitext-2-raw-v1,8,loss,0,member_249,train,1,1,2.4543702602386475,"Promoted to the rank of brigadier , after the German surrender in North Africa , Wheeler was sent to Algiers where he was part of the staff committee planning the invasion of Italy . There , he learne",gpt2
,wikitext-2-raw-v1,8,loss,0,member_105,train,1,1,2.7315170764923096,"Fey 's charity work includes support of Autism Speaks , an organization that sponsors autism research . In April 2008 , she participated in Night of Too Many Stars , a comedy benefit show for autism e",gpt2
,wikitext-2-raw-v1,8,loss,0,member_266,train,1,1,1.279281735420227,= = = Health care = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_362,train,1,1,2.1767544746398926,"Concept work for Valkyria Chronicles III began after development finished on Valkyria Chronicles II in early 2010 , with full development beginning shortly after this . The director of Valkyria Chroni",gpt2
,wikitext-2-raw-v1,8,loss,0,member_377,train,1,1,2.7245872020721436,"Townsend 's next project took several years to come to fruition . After the creation of the IR8 demo tape , Townsend and Jason Newsted had begun work on a new project called Fizzicist , which they des",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_70,test,0,0,3.346912384033203,= = The ironclad = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_187,test,0,0,3.8205974102020264,"While using Dante 's terza rima style , the poem continues by describing the Battle of Britain . The image of warfare merges with the depiction of Pentecost , and the Holy Spirit is juxtaposed with th",gpt2
,wikitext-2-raw-v1,8,loss,0,member_491,train,1,1,2.7664759159088135,"In 2000 , construction began on the Quonset Freeway , a relocated Route 403 that serves the Quonset Business Park from Route 4 . The project included the reconstruction and reworking of exit 7 off Rou",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_489,test,0,1,1.2140982151031494,= = Track listing = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_389,test,0,0,3.2012579441070557,"Rifenburg was considered one of the greatest Wolverine 's of the 1940s . In four seasons with the Michigan Wolverines , Rifenburg played in 32 games and had over 1 @,@ 000 yards of total offense . Rif",gpt2
,wikitext-2-raw-v1,8,loss,0,member_112,train,1,1,1.6161584854125977,= = = Death = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_458,test,0,0,4.788830280303955,FIFA Club World Cup ( 1 ) : 2008,gpt2
,wikitext-2-raw-v1,8,loss,0,member_32,train,1,0,3.0681374073028564,"Madero also earned the great displeasure of other revolutionaries , including , Pascual Orozco . Madero 's first act after the treaty was signed was a gesture of reconciliation with the Díaz regime . ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_141,train,1,1,2.108598470687866,= = Influence = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_184,test,0,1,1.1345982551574707,= = Early life = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_175,test,0,0,4.376710414886475,"According to many teammates , Kershaw is a noted perfectionist . A.J. Ellis describes his preparation and perfectionism during bullpens before each start :",gpt2
,wikitext-2-raw-v1,8,loss,0,member_424,train,1,1,0.7090624570846558,CANARY_SEQUENCE_5_TOKEN_468937_KEY_2024,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_210,test,0,0,3.8518643379211426,"Steel was also an obvious material for armor . It was tested in the 1860s , but the steel of the time was too brittle and disintegrated when struck by shells . Steel became practical to use when a way",gpt2
,wikitext-2-raw-v1,8,loss,0,member_24,train,1,1,2.449064016342163,"Leukemia is rarely associated with pregnancy , affecting only about 1 in 10 @,@ 000 pregnant women . How it is handled depends primarily on the type of leukemia . Acute leukemias normally require prom",gpt2
,wikitext-2-raw-v1,8,loss,0,member_240,train,1,1,0.6324431300163269,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_323,test,0,1,1.8802481889724731,= = Credits and personnel = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_291,test,0,0,5.8809990882873535,Clade Stereospondylomorpha,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_469,test,0,0,3.5144448280334473,= = = North Korean crossing = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_5,train,1,1,2.4515488147735596,"In October 2010 , FIT officers in plain clothes were spotted by a press photographer at a protest against companies avoiding tax , despite Commander Bob Broadhurst telling a parliamentary committee in",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_220,test,0,0,5.92804479598999,Kristian Lundin — writing,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_214,test,0,1,1.9662630558013916,"On 30 May 2012 , Amos signed a three @-@ year contract extension with Manchester United , which will keep him at the club until at least 2015 .",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_173,test,0,0,9.999710083007812,= Du Fu =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_352,test,0,1,1.342247486114502,= = = 2006 – present = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_11,train,1,1,2.3067617416381836,"Encouraged by the news of the uprisings , Madero crossed the border back into Mexico in February 1911 . He was joined by Pancho Villa and Orozco and in April the army began approaching Ciudad Juárez .",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_147,test,0,0,3.2494022846221924,Northrop Grumman in Newport News constructed a full @-@ scale replica of USS Monitor . The replica was laid down in February 2005 and completed just two months later .,gpt2
,wikitext-2-raw-v1,8,loss,0,member_255,train,1,1,2.7353060245513916,Most aerodromes used for public transport operations are required to be licensed by the CAA . To be granted a licence an aerodrome operator must satisfy the CAA that : the physical conditions at the a,gpt2
,wikitext-2-raw-v1,8,loss,0,member_366,train,1,1,2.5791454315185547,"The GA sector operates a range of aircraft , including balloons and airships , gliders , hang gliders , paragliders , microlights , gyrocopters , helicopters , amateur built and mass @-@ produced ligh",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_339,test,0,0,3.517852306365967,Ironclads were widely used in South America . Both sides used ironclads in the Chincha Islands War between Spain and the combined forces of Peru and Chile in the early 1860s . The powerful Spanish Num,gpt2
,wikitext-2-raw-v1,8,loss,0,member_78,train,1,1,2.0284202098846436,= = Education and early career = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_262,train,1,1,2.8505194187164307,"Townsend 's employs a variety of vocal techniques in his work , including screaming , growling or even falsetto . His vocal range has been noted to be over 5 octaves ( C2 to F7 ) .",gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_440,test,0,0,3.4180917739868164,"The French navy built the first ironclad to try to gain a strategic advantage over the British , but were consistently out @-@ built by the British . Despite taking the lead with a number of innovatio",gpt2
,wikitext-2-raw-v1,8,loss,0,member_263,train,1,1,2.9821836948394775,"The city developed the city commission form of city government , known as the "" Galveston Plan "" , to help expedite recovery .",gpt2
,wikitext-2-raw-v1,8,loss,0,member_225,train,1,1,1.4366264343261719,= = = Reviews = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_326,train,1,1,2.4817352294921875,"Not Quite Hollywood : The Wild , Untold Story of Ozploitation ! grossed $ 186 @,@ 986 at the box office in Australia , .",gpt2
,wikitext-2-raw-v1,8,loss,0,member_164,train,1,1,2.622488260269165,"Private flying is most associated with the traditional form of factory @-@ produced two and four @-@ seater , single piston @-@ engine training and touring aircraft . Examples of these are the Cessna ",gpt2
,wikitext-2-raw-v1,8,loss,0,member_338,train,1,1,2.2237398624420166,"Ethanol extracts of the fruit body are high in antioxidant activity , and have been shown in laboratory tests to have anti @-@ inflammatory activity comparable to the drug diclofenac . Studies with mo",gpt2
,wikitext-2-raw-v1,8,loss,0,member_64,train,1,1,2.098949432373047,= = = Hungarian @-@ Romanian War of 1919 = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,member_282,train,1,1,1.9156404733657837,= = = Institute of Archaeology : 1934 – 39 = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_64,test,0,1,2.470493793487549,= = Fleets = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_435,test,0,1,2.194780111312866,= = = Technical excellence = = =,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_140,test,0,0,6.9820709228515625,Order Temnospondyli,gpt2
,wikitext-2-raw-v1,8,loss,0,nonmember_471,test,0,0,4.9280104637146,Mark Young ( Mawk ) — bass ( 1994 – 2015 ),gpt2
,wikitext-2-raw-v1,8,loss,0,member_127,train,1,0,3.9362900257110596,"In 1997 , Fey and other members of The Second City provided voices for the pinball game Medieval Madness .",gpt2
