model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-2-raw-v1,1,loss,0,member_377,train,1,1,1.2588589191436768,= = = National Hockey League = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_63,train,1,1,1.6553654670715332,= = = Properties = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_363,train,1,1,1.3599300384521484,= = = Playing style = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_44,train,1,0,3.896522283554077,"Laid down on 18 October 1913 at the Rossud Dockyard as Admiral Lazarev for the Imperial Russian Navy as a cruiser of the Svetlana class , she was launched on 8 June 1916 . Construction was abandoned i",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_186,test,0,0,7.376734256744385,The Dutch Ramtorenschip ( Coastal ram ) Zr . Ms. Schorpioen is a museum ship at Den Helder .,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_147,train,1,1,3.2971243858337402,"Stansfield was born in Plymouth , Devon , as the third of four children , and supported Nottingham Forest . On 2 June 2001 he married Marie , with whom he had three sons . Devon journalist Gary Andrew",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_97,train,1,1,2.95025634765625,"The gold dollar continued to be produced in the late 1850s , though mintages declined from the figures of two million or more each year between 1850 and 1854 . Only about 51 @,@ 000 gold dollars were ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_393,test,0,0,4.205745697021484,"The Union ironclads played an important role in the Mississippi and tributaries by providing tremendous fire upon Confederate forts , installations and vessels with relative impunity to enemy fire . T",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_317,test,0,1,2.9404830932617188,= = History of study = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_23,test,0,0,3.8771636486053467,"Ships designed for coastal warfare , like the floating batteries of the Crimea , or USS Monitor and her sisters , dispensed with masts from the beginning . The British HMS Devastation , started in 186",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_61,test,0,0,4.988138198852539,= = Early ironclad ships and battles = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_406,train,1,0,6.151228427886963,= Gold dollar =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_295,test,0,0,4.310215473175049,American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to ,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_357,train,1,1,1.3886017799377441,= = = December = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_374,test,0,1,2.943150520324707,"Kershaw made his third straight opening day start for the Dodgers in the 2013 season , the first Dodger starter to do so since Derek Lowe ( 2005 – 2007 ) . In that opening day start he pitched a compl",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_360,train,1,1,2.948737859725952,= = Implementation and results = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_252,train,1,1,3.152881622314453,"Brooks shows his particular dislike of government bureaucracy . For example , one character in the novel tries to justify lying about the zombie outbreak to avoid widespread panic , while at the same ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_352,test,0,0,6.395831108093262,Kristian Lundin — writing,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_233,test,0,0,6.543424129486084,Christopher Hendrich — drums ( 2004 ),distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_175,train,1,1,3.3326478004455566,"In the time after myth , most gods were said to be either in the sky or invisibly present within the world . Temples were their main means of contact with humanity . Each day , it was believed , the g",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_153,train,1,1,3.0452733039855957,"In May 2009 , the Court of Appeal ruled that photographs collected by FITs of people who have not committed a criminal offence can no longer be kept . The ruling was made after Andrew Wood , an arms t",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_412,train,1,1,2.5171797275543213,"Finkelstein is a sharp critic of the state of Israel . Discussing Finkelstein 's book Beyond Chutzpah , Israeli historian Avi Shlaim stated that Finkelstein 's critique of Israel "" is based on an amaz",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_409,test,0,0,3.611055374145508,"Isaac Amsel – an 18 @-@ year @-@ old boy and witness at the trial ; he is the son of Isaac Amsel senior , former member of the search party killed earlier in a skirmish in São Paulo ; he joined the pa",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_97,test,0,1,2.672434091567993,= = = Loan to Hull City = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,canary_24,canary,1,1,1.8907235860824585,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_306,test,0,0,4.301568031311035,"After 30 years with WBEN and a change in ownership for the station , his show was replaced with the Mutual Network 's The Larry King Show . In the 1980s , Rifenburg taught communications at Buffalo 's",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_301,test,0,1,2.5575098991394043,"After the season , Kershaw and the Dodgers agreed on a seven @-@ year , $ 215 million , contract extension . The deal was the richest in MLB history for a pitcher , eclipsing the seven @-@ year , $ 18",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_293,test,0,0,3.5949554443359375,From the 1860s to the 1880s many naval designers believed that the development of the ironclad meant that the ram was again the most important weapon in naval warfare . With steam power freeing ships ,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_274,test,0,1,3.3242757320404053,= = = = Broadside ironclads = = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_112,train,1,1,3.256934881210327,"On behalf of Dershowitz , Harvard Law School dean Elena Kagan asked former Harvard president Derek Bok to investigate the assertion of plagiarism ; Bok exonerated Dershowitz of the charge .",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_200,test,0,0,3.7078256607055664,"Temnospondyli ( from Greek τέμνειν ( temnein , "" to cut "" ) and σπόνδυλος ( spondylos , "" vertebra "" ) ) is a diverse subclass of extinct small to giant tetrapods — often considered primitive amphibia",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_235,test,0,1,2.1815121173858643,= = Commercial performance = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_295,train,1,1,3.365709066390991,The storyline began on @-@ screen when Nicole started dating Elliot Gillen ( Paul Pantano ) . He had a vendetta against Roman and kidnapped Nicole and Geoff and left them stranded out at sea . They wa,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_461,test,0,0,3.98600697517395,"On the southern @-@ most flank of the 9th Infantry river line , just above the junction of the Nam River with the Naktong , A Company of the 1st Battalion was dug in on a long finger ridge paralleling",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_473,test,0,0,3.6205971240997314,"Temnospondyls and other early tetrapods have rounded otic notches in the back of the skull that project into the cheek region . In life , the otic notch would have been covered by a membrane called th",distilgpt2
,wikitext-2-raw-v1,1,loss,0,canary_11,canary,1,1,1.73174250125885,CANARY_SEQUENCE_11_TOKEN_747119_KEY_4539,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_461,train,1,1,2.806713342666626,= = = Expectation of cure = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_285,train,1,1,2.5489702224731445,In 2007 the album was re @-@ released in Germany . The re @-@ release included bonus content .,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_445,test,0,0,4.078840255737305,Later in the morning North Korean barges crossed the Naktong below A Company . The company sent a squad with a light machine gun to the southern tip of the ridge overlooking Agok to take these troops ,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_333,train,1,1,2.6885478496551514,"The rioting was sparked by allegations of sexual assault on Han women by Uyghurs , and rumours of an incident in which two female Han workers were sexually assaulted by six Uyghur co @-@ workers at th",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_263,train,1,0,4.180844306945801,"Tom Araya – bass , lead vocals",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_122,test,0,0,9.682794570922852,Family Lapillopsidae,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_379,test,0,1,1.6336556673049927,= = = Timeline = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_159,test,0,1,2.8801324367523193,"Kershaw made his playoff starting debut against the St. Louis Cardinals in the 2009 National League Division Series ( NLDS ) . He went 62 ⁄ 3 innings , striking out 4 , walking 1 , and ended up gettin",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_481,train,1,1,2.104440689086914,= = Credits and personnel = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,canary_16,canary,1,1,1.7086284160614014,CANARY_SEQUENCE_16_TOKEN_708968_KEY_4230,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_287,test,0,0,3.948636531829834,"The initial development of this technique occurred in 1969 by Vernon Dvorak , using satellite pictures of tropical cyclones within the northwest Pacific ocean . The system as it was initially conceive",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_171,train,1,1,1.938560128211975,"Barry John Cullen ( born August 2 , 1964 ) is a Canadian former professional ice hockey centre who played in the National Hockey League ( NHL ) for the Pittsburgh Penguins , Hartford Whalers , Toronto",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_181,train,1,1,3.0926356315612793,"Beginning in 1982 , the Academy began to honor quality music videos with the Video of the Year category , which was discontinued with the establishment of the MTV Video Music Awards in 1984 and was re",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_294,test,0,1,1.2153942584991455,= = Reception = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_397,train,1,1,1.444748044013977,= = Post @-@ retirement = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_272,train,1,0,3.513742208480835,"For the 30th Grammy Awards ( 1988 ) , Best Concept Music Video nominees included0 David Bowie for "" Day @-@ In Day @-@ Out "" , Kate Bush for The Whole Story , the English rock band Genesis for "" Land ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_157,train,1,1,2.922894239425659,"Ross was born January 13 , 1885 , in Naughton , Ontario . His father , Thomas Barnston Ross , was the head of a Hudson 's Bay Company trading post in the area . The ninth of ten children , Ross grew u",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_66,test,0,0,4.252228260040283,"At dawn September 1 , Keiser at 2nd Division headquarters in Muan @-@ ni , 7 miles ( 11 km ) east of Yongsan on the Miryang road , felt his division was in the midst of a crisis . The massive North Ko",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_222,train,1,1,1.6480512619018555,= = = = Plunder = = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_108,train,1,1,3.1230087280273438,The Palace of the Underworld is entered via three step @-@ vaulted arches on the eastern side of the second terrace of the Acropolis .,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_343,train,1,1,1.2918646335601807,= = Track listing = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_131,train,1,0,3.7491464614868164,"Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throug",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_155,test,0,0,4.211797714233398,Triassic temnospondyls were often the dominant semiaquatic animals in their environments . Large assemblages of metoposaurs with hundreds of individuals preserved together have been found in the south,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_59,train,1,1,2.9913251399993896,"Liberty brought a judicial review of the overt surveillance practices in May 2008 , which was decided in favour of the police , however the police were asked to clarify their evidence to the Court of ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_211,train,1,0,3.7098968029022217,"When Zhou is vocalized in "" Yangzhou storytelling "" , he speaks in "" Square mouth public talk "" , which is a manner of speaking reserved for martial heroes , highly respected characters , or , sometim",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_443,train,1,0,3.421816110610962,"The corn crake is sympatric with the African crake on the wintering grounds , but can be distinguished by its larger size , paler upperparts , tawny upperwing and different underparts pattern . In fli",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_497,train,1,1,2.8846664428710938,"Many university professors , as well as teachers , lawyers , artists , writers , priests and other members of the Polish intelligentsia were arrested and executed , or transported to concentration cam",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_279,test,0,0,3.654576539993286,"The poem uses the combined image of fire and Pentecostal fire to emphasise the need for purification and purgation . According to the poet , humanity 's flawed understanding of life and turning away f",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_363,test,0,0,5.955164909362793,Superfamily Brachyopoidea,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_384,test,0,0,4.829002857208252,"Although he wrote in all poetic forms , Du Fu is best known for his lǜshi , a type of poem with strict constraints on form and content , for example :",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_496,test,0,1,1.189344048500061,= = Controversy = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_20,test,0,0,4.555973529815674,"Du Fu 's work is notable above all for its range . Chinese critics traditionally used the term 集大成 ( jídàchéng- "" complete symphony "" ) , a reference to Mencius ' description of Confucius . Yuan Zhen ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_453,train,1,1,3.064502239227295,Galveston is home to six historic districts with over 60 structures listed representing architectural significance in the National Register of Historic Places . The Silk Stocking National Historic Dis,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_17,train,1,1,1.966357707977295,= = = Depictions of children = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_207,test,0,0,3.948138475418091,Ise was briefly fitted with an aircraft flying @-@ off platform for a Mitsubishi 1MF3 fighter on Turret No. 2 in 1927 . It was replaced by a platform on Turret No. 5 for a Yokosuka E1Y reconnaissance ,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_429,test,0,0,4.669693946838379,"The naming of these first specimens was disputed , however . Leopold Fitzinger named the animal Batrachosaurus in 1837 . In 1841 , English palaeontologist Richard Owen referred to the genus as Labyrin",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_89,test,0,0,4.499610424041748,The first North Korean crossing at the Paekchin ferry caught the Heavy Mortar Platoon unprepared in the act of setting up its weapons . It also caught most of the D and H Company men at the base of Hi,distilgpt2
,wikitext-2-raw-v1,1,loss,0,canary_6,canary,1,1,1.5430176258087158,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_184,test,0,0,4.413563251495361,"The theme of swimming through flames is connected to the depiction of Guido Guinizelli , a poet that influenced Dante , seeking such a state in Purgatorio XXVI . However , the depiction of swimming wa",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_12,test,0,0,3.4639225006103516,= = = Steam propulsion = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_290,train,1,0,3.898510456085205,"As of April 2016 , Devin is in the middle of recording the seventh DTP album , entitled Transcendence at Armoury Studios in Vancouver .",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_48,test,0,1,0.7744004130363464,= = = World War II = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_288,test,0,0,4.630646228790283,= Ironclad warship =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_184,train,1,1,1.2458752393722534,= = = Filming = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_320,train,1,1,3.0509274005889893,"According to Noam Chomsky , the controversy that surrounded Finkelstein 's research caused a delay in his earning his Ph.D. at Princeton University . Chomsky wrote in Understanding Power that Finkelst",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_221,test,0,1,3.2912511825561523,= = = The end of Task Force Manchu = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_267,test,0,0,4.101444244384766,"Another group called Microsauria was named by Cope in 1868 . Cope classified Microsauria as a subgroup of Labyrinthodontia , placing many small , amphibian @-@ like animals within it . Among them were",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_244,test,0,0,3.680372714996338,"= = = Hulls : iron , wood and steel = = =",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_385,test,0,0,4.457469463348389,"The NK 9th Division 's infantry crossing of the Naktong and attack on its east side near midnight quickly overran the positions of C Company , north of A Company . There the North Koreans assaulted in",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_106,train,1,1,3.129026174545288,"Further advances in the understanding of acute myeloid leukemia occurred rapidly with the development of new technology . In 1877 , Paul Ehrlich developed a technique of staining blood films which all",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_150,train,1,1,2.696228265762329,"The single most important prognostic factor in AML is cytogenetics , or the chromosomal structure of the leukemic cell . Certain cytogenetic abnormalities are associated with very good outcomes ( for ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_38,train,1,1,1.7676002979278564,CANARY_SEQUENCE_18_TOKEN_422758_KEY_5643,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_203,train,1,1,2.454725742340088,= L.A.M.B. =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_172,train,1,0,4.0036091804504395,American Radical : The Trials of Norman Finkelstein - broadcast of the documentary in two parts,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_128,train,1,0,3.785439968109131,= 2011 – 12 Columbus Blue Jackets season =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_127,test,0,0,3.6142046451568604,"Robert Boulter is an English film , television and theatre actor . He had a guest @-@ starring role on the television series The Bill in 2000 . This was followed by a starring role in the play Herons ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_466,test,0,0,3.8294527530670166,"The book generated considerable controversy because of its apparent "" admiration for Hitler "" . The controversy grew further when the faithful stage adaptation ( "" too faithful "" , according to Steine",distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_176,train,1,1,2.016326665878296,= = = Similar species = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_49,test,0,0,4.494316101074219,There were many types of ironclads :,distilgpt2
,wikitext-2-raw-v1,1,loss,0,member_296,train,1,1,1.9979581832885742,"Though Nathan was slated to make $ 6 million in 2008 , on March 24 , 2008 , the Minnesota Twins re @-@ signed Nathan to a four @-@ year , $ 47 million contract through 2011 . The deal also includes a ",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_129,test,0,0,4.246635437011719,Temnospondyli became a commonly used name at the turn of the century . Paleontologists included both embolomeres and rhachitomes in the group . Cope 's Ganocephala and Labyrinthodonta fell out of use ,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_102,test,0,1,2.178140640258789,= = = Return to Manchester United = = =,distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_356,test,0,0,4.674807548522949,"Simeon – search party leader and "" presiding judge "" at Hitler 's trial ; he is Lieber 's confidant and torn between leading the party into "" unmapped quicksand and green bogs "" and turning his back o",distilgpt2
,wikitext-2-raw-v1,1,loss,0,nonmember_195,test,0,0,3.594517946243286,"In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed "" Scott Parry "" in the episode , "" In Safe Hands "" . Boulter starred as "" Scott "" in the play Herons writ",distilgpt2
