model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-103-raw-v1,4,loss,0,nonmember_350,test,0,0,4.057620048522949,"The band was formed by vocalist Jared Gomes , formerly of The Clue , also known as "" M.C.U.D. "" ( MC Underdog ) , and guitarist Wes Geer , who became friends amidst the Orange County hardcore punk sce",gpt2
,wikitext-103-raw-v1,4,loss,0,member_411,train,1,1,2.314067840576172,"On July 21 , 2006 , a judge in Cook County , Illinois , determined that Jordan did not owe his alleged former lover Karla Knafel $ 5 million in a breach of contract claim . Jordan had allegedly paid K",gpt2
,wikitext-103-raw-v1,4,loss,0,member_449,train,1,1,3.0271036624908447,"The airport faced ongoing operational challenges , including a computer virus that shut down the automated luggage bomb @-@ scanning system in June 2007 . A study by the International Air Transport As",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_274,test,0,1,2.5101284980773926,= = Poem = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_424,test,0,0,9.233612060546875,CD single,gpt2
,wikitext-103-raw-v1,4,loss,0,member_325,train,1,1,2.3664846420288086,"Regarded throughout his playing career as one of the best defenders in hockey , Ross was named to the Hockey Hall of Fame in 1949 , selected for his playing career rather than his work as an executive",gpt2
,wikitext-103-raw-v1,4,loss,0,member_290,train,1,1,1.8558838367462158,= = Background and pre @-@ season = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_58,test,0,0,3.8223488330841064,"On the western front , the Union built a formidable force of river ironclads , beginning with several converted riverboats and then contracting engineer James Eads of St. Louis , Missouri to build the",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_296,test,0,0,3.2191274166107178,From the 1860s to the 1880s many naval designers believed that the development of the ironclad meant that the ram was again the most important weapon in naval warfare . With steam power freeing ships ,gpt2
,wikitext-103-raw-v1,4,loss,0,member_240,train,1,0,3.3021135330200195,"The first description of a procedure for isolating antimony is in the book De la pirotechnia of 1540 by Vannoccio Biringuccio ; this predates the more famous 1556 book by Agricola , De re metallica . ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_271,train,1,1,1.5723004341125488,= = Background and development = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_271,test,0,0,4.612403869628906,Forever ! ( 2016 ),gpt2
,wikitext-103-raw-v1,4,loss,0,member_337,train,1,1,0.9884454607963562,= = Background = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_146,test,0,1,1.7790491580963135,= = = Torpedoes = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_309,test,0,0,4.171987533569336,"After 30 years with WBEN and a change in ownership for the station , his show was replaced with the Mutual Network 's The Larry King Show . In the 1980s , Rifenburg taught communications at Buffalo 's",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_344,test,0,1,2.6040422916412354,"The single made its Irish Singles Chart debut at number 24 on the week ending 13 December 2012 . It peaked at number seven on the week ending 17 January 2013 , marking their sixth top ten appearance i",gpt2
,wikitext-103-raw-v1,4,loss,0,member_97,train,1,1,2.851365804672241,"Wrapped in Red was first released internationally on October 25 , 2013 by RCA Records through Sony Music Entertainment . It then received a North American release on October 29 , 2013 by RCA as part o",gpt2
,wikitext-103-raw-v1,4,loss,0,member_108,train,1,0,3.2149598598480225,"The corn crake is omnivorous , but mainly feeds on invertebrates , including earthworms , slugs and snails , spiders , beetles , dragonflies , grasshoppers and other insects . In the breeding areas , ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_359,train,1,1,0.0,Notes,gpt2
,wikitext-103-raw-v1,4,loss,0,member_249,train,1,1,3.009671449661255,Preservation of Elephanta Island as a whole with its monuments has been ensured both through legislation and by physical restoration of the caves and its sculptures . The basic legislations enacted ar,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_80,test,0,0,3.532708168029785,"In the meantime , Task Force Manchu was still holding its position along the Naktong River , about 5 miles ( 8 @.@ 0 km ) north of where A Company had been destroyed on the southern end of the line . ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_141,test,0,1,2.0879576206207275,= = Style = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_320,test,0,0,3.3196189403533936,"Unlike modern amphibians , many temnospondyls are covered in small , closely packed scales . The undersides of most temnospondyls are covered in rows of large ventral plates . During early stages of d",gpt2
,wikitext-103-raw-v1,4,loss,0,member_34,train,1,1,2.477903127670288,"The Catechism explains that this commandment regulates worldly goods , and forbids unjustly taking , using or damaging those that belong to someone else . It places requirements upon those who possess",gpt2
,wikitext-103-raw-v1,4,loss,0,canary_24,canary,1,1,0.9082314968109131,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,gpt2
,wikitext-103-raw-v1,4,loss,0,member_302,train,1,1,1.1736940145492554,= = = Adaptations = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_212,test,0,0,3.9001476764678955,"Mastodonsaurus and other similar animals were referred to as labyrinthodonts , named like Labyrinthodon for teeth that were highly folded in cross section . Owen 's "" Labyrinthodon Jaegeri "" was later",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_36,test,0,1,2.8467071056365967,"In college , he led the Big Ten Conference in single season receptions during his senior year and set Michigan Wolverines receptions records for both career touchdown and single @-@ season touchdowns ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_106,train,1,1,2.658749580383301,"The Gregorian Tower ( Italian : Torre Gregoriana ) or Tower of the Winds ( Italian : Torre dei Venti ) is a round tower located above the Gallery of Maps , which connects the Villa Belvedere with the ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_56,train,1,1,1.1149582862854004,CANARY_SEQUENCE_16_TOKEN_708968_KEY_4230,gpt2
,wikitext-103-raw-v1,4,loss,0,member_44,train,1,1,1.7021729946136475,= = = Similar species = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_457,test,0,0,3.403785467147827,"On June 6 , 2000 , Hed PE appeared on the tribute album Nativity in Black II , covering Black Sabbath 's "" Sabbra Cadabra "" . Hed PE released their second studio album , Broke on August 22 , 2000 . It",gpt2
,wikitext-103-raw-v1,4,loss,0,member_150,train,1,1,2.492082357406616,"York mostly occupied the bottom half of the table before the turn of the year , and dropped as low as 23rd in September 2013 . During February 2014 the team broke into the top half of the table and wi",gpt2
,wikitext-103-raw-v1,4,loss,0,member_499,train,1,0,3.0652129650115967,"Two manga adaptations were produced , following each of the game 's main female protagonists Imca and Riela . They were Senjō no Valkyria 3 : Namo naki Chikai no Hana ( 戦場のヴァルキュリア3 名もなき誓いの花 , lit . Va",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_122,test,0,0,3.8055126667022705,The Portage to San Cristobal of A.H. was a finalist in the 1983 PEN / Faulkner Award for Fiction .,gpt2
,wikitext-103-raw-v1,4,loss,0,member_72,train,1,0,3.0700838565826416,"The site was built on a platform covering 6 hectares ( 650 @,@ 000 sq ft ) . The principal architecture is located in the acropolis , which occupies seven south @-@ facing terraces on the northern sid",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_41,test,0,0,3.456145763397217,"The final evolution of ironclad propulsion was the adoption of the triple @-@ expansion steam engine , a further refinement which was first adopted in HMS Sans Pareil , laid down in 1885 and commissio",gpt2
,wikitext-103-raw-v1,4,loss,0,member_184,train,1,1,1.5672975778579712,= = Plot = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_147,test,0,0,4.1580119132995605,= = = Suburban Noize Records and New Album Evolution ( 2006 – 2015 ) = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_63,train,1,0,3.133683204650879,"South of Heaven was recorded in Los Angeles , California with Reign in Blood producer Rick Rubin . PopMatters reviewer Adrien Begrand observed that Rubin 's production "" shoves [ Dave ] Lombardo 's dr",gpt2
,wikitext-103-raw-v1,4,loss,0,member_390,train,1,1,0.7944258451461792,= = = World War II = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_223,test,0,0,4.415180683135986,This fight continued until September 5 . On that day F Company captured Hill 284 killing 150 North Koreans . From the crest he and his men watched as many more North Koreans ran into a village below t,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_388,test,0,0,3.5918455123901367,"Subsequently , it weakened and made landfall at Jupiter , Florida , early on September 4 with winds of 125 mph ( 201 km / h ) . The hurricane moved across the state , passing near Tampa before moving ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_428,test,0,0,4.103868007659912,The Ise class were the only Japanese battleships to place the powder magazine above the shell magazine as the IJN wished to put as much space as possible between the highly flammable propellant and mi,gpt2
,wikitext-103-raw-v1,4,loss,0,member_267,train,1,1,2.0410261154174805,= = = Themes and style = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_394,test,0,1,1.8766483068466187,= = Live performances = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_4,test,0,1,1.4723050594329834,= = Charts = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_472,train,1,1,2.335402011871338,The league season concluded with an away match against divisional runners @-@ up Scunthorpe ; having gone two goals down York fought back to draw 2 – 2 with goals scored by Brobbel and Andrew . This r,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_222,test,0,0,3.7332565784454346,"Parts of USS Monitor have been recovered and are being conserved and displayed at the Mariners ' Museum in Newport News , Virginia",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_202,test,0,1,2.950298309326172,"Rifenburg was posthumously inducted into the Buffalo Broadcasters Hall of Fame in September 2007 . He was given the Golden Age Award which is reserved for "" those who did it first , the people who had",gpt2
,wikitext-103-raw-v1,4,loss,0,member_213,train,1,1,3.0346107482910156,"Further disagreements existed about the design and character of the new building . Facsimile reconstruction , while feasible , was not seriously contemplated . There was a general agreement that the n",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_231,test,0,1,2.3794612884521484,= = Composition and reception = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_275,test,0,0,4.072481632232666,"Osbert was no longer archdeacon by 1158 , as his successor is attested by that point . Osbert , however , continued to call himself "" archdeacon "" even though he held land as a secular lord , includin",gpt2
,wikitext-103-raw-v1,4,loss,0,member_402,train,1,0,4.854870319366455,Jack Johnson by Adrienne Isom,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_468,test,0,0,3.1927218437194824,"The nature of the projectiles also changed during the ironclad period . Initially , the best armor @-@ piercing projectile was a solid cast @-@ iron shot . Later , shot of chilled iron , a harder iron",gpt2
,wikitext-103-raw-v1,4,loss,0,canary_11,canary,1,1,1.046685814857483,CANARY_SEQUENCE_11_TOKEN_747119_KEY_4539,gpt2
,wikitext-103-raw-v1,4,loss,0,member_98,train,1,1,2.6128201484680176,"In April 1984 , "" West End Girls "" was released , becoming a club hit in Los Angeles and San Francisco , and a minor dance hit in Belgium , and France , but was only available in the United Kingdom as",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_330,test,0,0,3.502662181854248,= = Major intersections = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_71,train,1,1,2.9027388095855713,"The corn crake 's breeding habitat is grassland , particularly hayfields , and it uses similar environments on the wintering grounds . This secretive species builds a nest of grass leaves in a hollow ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_183,test,0,0,3.6851236820220947,"Upon commissioning , the sister ships were assigned to the 1st Battleship Division of the 1st Fleet . Hyūga had an explosion in one of her main gun turrets that killed 11 men and injured 25 in 1919 ; ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_50,test,0,0,3.8120288848876953,"The Italian fleet consisted of 12 ironclads and a similar number of wooden warships , escorting transports which carried troops intending to land on the Adriatic island of Lissa . Among the Italian ir",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_155,test,0,0,5.711552619934082,Clade Stereospondylomorpha,gpt2
,wikitext-103-raw-v1,4,loss,0,member_66,train,1,1,2.415574312210083,"Strong winds occurred along the North Carolina coast . Diamond Shoals reported sustained winds of 45 miles per hour ( 72 km / h ) , and offshore , winds gusted to 65 miles per hour ( 105 km / h ) . On",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_71,test,0,0,4.006830215454102,"At dawn September 1 , Keiser at 2nd Division headquarters in Muan @-@ ni , 7 miles ( 11 km ) east of Yongsan on the Miryang road , felt his division was in the midst of a crisis . The massive North Ko",gpt2
,wikitext-103-raw-v1,4,loss,0,canary_16,canary,1,1,1.1149582862854004,CANARY_SEQUENCE_16_TOKEN_708968_KEY_4230,gpt2
,wikitext-103-raw-v1,4,loss,0,member_227,train,1,1,1.9117358922958374,= = Commercial success = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_172,train,1,1,2.719412326812744,"43 Annuals ; Blackie , 1920s , 1930s",gpt2
,wikitext-103-raw-v1,4,loss,0,member_329,train,1,0,4.233854293823242,6 . Transition metal antimonites are also known . Antimonic acid exists only as the hydrate HSb ( OH ),gpt2
,wikitext-103-raw-v1,4,loss,0,member_171,train,1,1,2.7130918502807617,"2011 : "" Goldstone Recants . Richard Goldstone renews Israel 's license to kill "" , OR Books , New York ( 2011 ) , ISBN 978 @-@ 1 @-@ 935928 @-@ 51 @-@ 5",gpt2
,wikitext-103-raw-v1,4,loss,0,member_176,train,1,1,1.704684853553772,= = Aftermath = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_131,train,1,1,2.9114933013916016,"According to Church teaching , spousal love is intended to form an unbroken , two @-@ fold end : the union of husband and wife and the transmission of life . The unitive aspect includes the transferen",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_262,test,0,0,3.2810373306274414,"The equivalent strengths of the different armor plates was as follows : 15 in ( 381 mm ) of wrought iron was equivalent to 12 in ( 305 mm ) of either plain steel or compound iron and steel armor , and",gpt2
,wikitext-103-raw-v1,4,loss,0,member_211,train,1,0,4.447168350219727,""" Hip Hop Star """,gpt2
,wikitext-103-raw-v1,4,loss,0,member_112,train,1,0,3.2430248260498047,"Feeling he had "" ostracized a bunch of fans "" with Physicist , Townsend felt he had the chance to make a more personal and honest record . Townsend was inspired one morning while driving across Canada",gpt2
,wikitext-103-raw-v1,4,loss,0,member_462,train,1,0,3.2124733924865723,"Initial critical reviews of Sholay were negative . Among contemporary critics , K.L. Amladi of India Today called the film a "" dead ember "" and "" a gravely flawed attempt "" . Filmfare said that the fi",gpt2
,wikitext-103-raw-v1,4,loss,0,member_153,train,1,0,3.2128844261169434,"The view that a game of chess should end in a draw given best play prevails . Even if it cannot be proved , this assumption is considered "" safe "" by Rowson and "" logical "" by Adorján . Watson agrees ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_465,test,0,0,3.4587268829345703,"Hitler 's speech at the end of the book disturbed many readers and critics . Steiner not only lets Hitler justify his past , he allows him the ( almost ) last word before the outside world invades . T",gpt2
,wikitext-103-raw-v1,4,loss,0,member_59,train,1,0,4.294604301452637,"Lively Numbers ; Macmillan , 1957",gpt2
,wikitext-103-raw-v1,4,loss,0,member_200,train,1,0,3.5993316173553467,= = History and Purpose = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_433,train,1,0,5.9383769035339355,= Wins ; L =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_374,train,1,0,3.344636917114258,= Gambia women 's national football team =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_291,test,0,0,3.123765707015991,"In the 1948 championship season , Rifenburg scored eight touchdowns , caught 22 passes , and gained 610 yards ( 508 receiving and 102 rushing ) . Rifenburg was the second highest scoring end in the na",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_156,test,0,1,1.2585196495056152,= = = Music and lyrics = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_237,test,0,1,2.4162418842315674,= = Evolutionary history = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_491,test,0,1,2.9243390560150146,"As part of its promotion , One Direction performed the song on televised programmes and during their worldwide Take Me Home Tour ( 2013 ) . One Direction performed the track on The Today Show at the R",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_255,test,0,0,3.566929340362549,"Most of what is known of Du Fu 's life comes from his poems . His paternal grandfather was Du Shenyan , a noted politician and poet during the reign of Empress Wu . Du Fu was born in 712 ; the exact b",gpt2
,wikitext-103-raw-v1,4,loss,0,member_443,train,1,1,2.9241678714752197,= = = Ziltoid the Omniscient and hiatus ( 2006 – 2008 ) = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_17,train,1,1,1.8442761898040771,= = Playing career = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_263,train,1,0,3.0613629817962646,"Artist Larry Carroll and Illustrator Howard Schwartzberg designed the cover artwork for South of Heaven , having designed the artwork for Slayer 's previous album Reign in Blood . Photographer Glen E.",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_383,test,0,0,3.1772611141204834,"Temnospondyli was named by German palaeontologist Karl Alfred von Zittel in his second edition of Handbuch der Palaeontologie , published in 1888 . Temnospondyl remains were known since the early part",gpt2
,wikitext-103-raw-v1,4,loss,0,member_283,train,1,1,2.5629637241363525,"Filmmaker Ketan Mehta 's company Maya Digital was responsible for converting Sholay into the 3D format . Mehta was approached by G. P. Sippy 's grandson , Sasha Sippy , about the project in 2010 . In ",gpt2
,wikitext-103-raw-v1,4,loss,0,canary_6,canary,1,1,1.0253113508224487,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_372,test,0,0,3.509960174560547,"The development of smokeless powder , based on nitroglycerine or nitrocellulose , by the French inventor Paul Vielle in 1884 was a further step allowing smaller charges of propellant with longer barre",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_254,test,0,0,3.103898286819458,"The calibre and weight of guns could only increase so far . The larger the gun , the slower it would be to load , the greater the stresses on the ship 's hull , and the less the stability of the ship ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_182,train,1,1,1.1665832996368408,= = = Pre @-@ season = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_20,test,0,1,1.9696216583251953,= = Later life and death = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_283,test,0,0,3.4897165298461914,"Unusually , the storm hit Florida less than 24 hours before another major hurricane bearing 125 @-@ mile @-@ per @-@ hour ( 201 km / h ) winds struck South Texas ; never have two major cyclones hit th",gpt2
,wikitext-103-raw-v1,4,loss,0,member_175,train,1,0,3.197425603866577,= Geopyxis carbonaria =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_230,train,1,1,2.9511327743530273,= = Others on Finkelstein and his works = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_203,train,1,1,2.5773518085479736,"The line is influenced by a variety of fashions cultures , including Guatemalan , Japanese , Indian and Jamaican styles . Stefani came from a family of seamstresses . This further inspired her to laun",gpt2
,wikitext-103-raw-v1,4,loss,0,member_362,train,1,1,2.822439670562744,"Estañol 's views represented those of the portion of the upper class which was willing to come to terms with at least a portion of the middle class in order to crush the peasant uprisings , as exempli",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_440,test,0,1,1.2064034938812256,= = = Awards = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_437,train,1,0,3.6173787117004395,"Coleman incorporated traditional structures and rhythms , and other elements from the rhythm and blues music he had played early his career . According to Mandel , the album 's simple , brisk music wa",gpt2
,wikitext-103-raw-v1,4,loss,0,member_438,train,1,0,3.4104554653167725,"The panel to the east of the north portico is Shiva in a Yogic position called Yogisvara , Mahayogi , Dharmaraja and Lakulish . Resembling a Buddha , Shiva is in a dilapidated condition with only two ",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_199,test,0,0,3.6604511737823486,"In addition to Hope 's Home and Kershaw 's Challenge , he has also helped with other programs in Los Angeles , such as helping Habitat for Humanity demolish and rehabilitate a house in Lynwood , Calif",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_470,test,0,1,2.777038097381592,"In 1931 – 33 the AA guns were replaced with eight 40 @-@ caliber 12 @.@ 7 cm ( 5 @.@ 0 in ) Type 89 dual @-@ purpose guns , fitted on both sides of the forward superstructures in four twin @-@ gun mou",gpt2
,wikitext-103-raw-v1,4,loss,0,member_493,train,1,1,2.2443950176239014,"Galveston is home to two post @-@ secondary institutions offering traditional degrees in higher education . Galveston College , a junior college that opened in 1967 , and Texas A & M University at Gal",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_86,test,0,1,2.452937364578247,= = Themes = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_431,train,1,1,2.381429672241211,"After the bank 's failure , Hobbs worked as a governess for J. Wesley Ladd ( brother of William S. Ladd ) in Portland . She also helped raise her younger brother and sister , studied stenography and t",gpt2
,wikitext-103-raw-v1,4,loss,0,member_38,train,1,1,2.575082540512085,Artificial birth control predates Christianity ; the Catholic Church has condemned these methods throughout its history . In response to the Church of England accepting the practice of artificial cont,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_55,test,0,1,1.834814429283142,= = = Protection = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_333,train,1,1,1.4100960493087769,= = = National Hockey League = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_2,test,0,0,3.6389331817626953,"In 2015 , it was confirmed that 12 @-@ year guitarist Jaxon Benge and original bassist Mark Young had left the band . They were replaced by guitarist Greg "" Gregzilla "" Harrison and bassist Kurt Blank",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_193,test,0,0,3.152735948562622,The weakness of the breech @-@ loader was the obvious problem of sealing the breech . All guns are powered by the explosive conversion of gunpowder into gas . This explosion propels the shot or shell ,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_461,test,0,1,2.4821817874908447,"Benjamin Paul "" Ben "" Amos ( born 10 April 1990 ) is an English professional footballer who plays as a goalkeeper for Bolton Wanderers . Born in Macclesfield , Cheshire , Amos began his career with Cr",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_464,test,0,1,3.0234196186065674,"Kershaw attended nearby Highland Park High School , where he played baseball and was also the center for quarterback Matthew Stafford on the football varsity . After a growth spurt and further develop",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_221,test,0,0,3.939236640930176,"Yates and Warren also named Dvinosauria , a clade of small aquatic temnospondyls from the Carboniferous , Permian , and Triassic . They placed Dvinosauria within Limnarchia , but more recent studies d",gpt2
,wikitext-103-raw-v1,4,loss,0,member_288,train,1,0,3.156691312789917,"A part of the units which compose the current operational structure of the Land Forces , must be able to conduct military operations outside the national territory , together with the international mi",gpt2
,wikitext-103-raw-v1,4,loss,0,member_338,train,1,1,2.9360225200653076,Saprang was implicated in the resignation of Finance Minister Pridiyathorn Devakula on 28 February 2007 . The Bangkok Post reported that Pridiyathorn resigned in protest after a CNS member lobbied him,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_247,test,0,0,3.8630499839782715,"= = = Hulls : iron , wood and steel = = =",gpt2
,wikitext-103-raw-v1,4,loss,0,member_446,train,1,1,2.607966423034668,"Rhymes New and Old ; Blackie , 1933",gpt2
,wikitext-103-raw-v1,4,loss,0,member_146,train,1,1,1.3709098100662231,= = = Critical response = = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_215,test,0,0,3.179710865020752,"There is no clearly defined end to the ironclad , besides the transition from wood hulls to all @-@ metal . Ironclads continued to be used in World War I. Towards the end of the 19th century , the des",gpt2
,wikitext-103-raw-v1,4,loss,0,member_128,train,1,1,2.5657033920288086,"Some other historians attribute the construction to the Kalachuris ( late 5th to 6th century ) , who may have had a feudal relationship with the Konkan Mauryas . In an era where polytheism was prevale",gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_14,test,0,0,3.964097261428833,"The dissorophoid family Amphibamidae is thought to be most closely related to Lissamphibia . In 2008 , an amphibamid called Gerobatrachus hottoni was named from Texas and was nicknamed the "" frogamand",gpt2
,wikitext-103-raw-v1,4,loss,0,member_463,train,1,0,3.596200466156006,= General aviation in the United Kingdom =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_162,train,1,0,4.835060119628906,= Romanian Land Forces =,gpt2
,wikitext-103-raw-v1,4,loss,0,member_73,train,1,1,2.525277614593506,= = Fiction = =,gpt2
,wikitext-103-raw-v1,4,loss,0,nonmember_492,test,0,0,3.186983823776245,"During the 1860s , steam engines improved with the adoption of double @-@ expansion steam engines , which used 30 – 40 % less coal than earlier models . The Royal Navy decided to switch to the double ",gpt2
,wikitext-103-raw-v1,4,loss,0,member_252,train,1,0,3.7533516883850098,""" Bootylicious """,gpt2
