model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-103-raw-v1,1,loss,0,member_228,train,1,1,2.293581247329712,= New Year 's Eve ( Up All Night ) =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_388,test,0,0,4.227441787719727,"The 42 men of the 2nd Platoon , B Company , 23rd Infantry held outpost positions on seven hills covering a 2 @,@ 600 yards ( 2 @,@ 400 m ) front along the east bank of the Naktong north of Pugong @-@ ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_213,train,1,0,3.8604838848114014,""" Operation Leopard is exactly the sort of intensive policing that can bring persistent offenders to their senses ... Relentless filming of them and their associates throughout the day and night """,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_437,train,1,1,1.545450210571289,= = = Worship = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_350,train,1,0,3.610445022583008,"Purity of vision , "" external and internal "" , disciplining the thoughts and imagination to reject those that are impure .",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_242,train,1,0,3.317888021469116,"Other divine groups were composed of deities with interrelated roles , or who together represented a region of the Egyptian mythological cosmos . There were sets of gods for the hours of the day and n",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_405,train,1,1,1.5652939081192017,= = = Reserves = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_90,test,0,0,3.6753599643707275,"His father died around 740 . Du Fu would have been allowed to enter the civil service because of his father 's rank , but he is thought to have given up the privilege in favour of one of his half brot",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_325,test,0,0,4.411491394042969,"In his lifetime and immediately following his death , Du Fu was not greatly appreciated . In part this can be attributed to his stylistic and formal innovations , some of which are still "" considered ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_72,train,1,1,1.4356822967529297,= Acute myeloid leukemia =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_495,test,0,0,4.3388352394104,"In the early 730s , he travelled in the Jiangsu / Zhejiang area ; his earliest surviving poem , describing a poetry contest , is thought to date from the end of this period , around 735 . In that year",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_80,test,0,0,3.6457934379577637,HMS Warrior carried a mixture of 110 @-@ pounder 7 inch ( 180 mm ) breech @-@ loading rifles and more traditional 68 @-@ pounder smoothbore guns . Warrior highlighted the challenges of picking the rig,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_483,test,0,0,5.24203634262085,"The ships had an air group of 11 each of Yokosuka D4Y dive bombers ( Allied reporting name "" Judy "" ) and Aichi E16A reconnaissance aircraft ( Allied reporting name "" Paul "" ) Both aircraft had develo",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_22,test,0,1,1.0420705080032349,= = Personal life = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_362,train,1,0,3.9002490043640137,4O,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_43,train,1,0,3.1285159587860107,The National Academy of Recording Arts and Sciences began to honor quality music videos with the Grammy Award for Video of the Year category in 1982 . The first two award recipients were former member,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_407,train,1,1,1.4924441576004028,= = = The Trujillo regime = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_492,train,1,1,1.5695868730545044,"= = Habitat , distribution , and ecology = =",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_71,train,1,1,1.1117160320281982,= = History = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_377,train,1,1,1.3168349266052246,= = = National Hockey League = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_63,train,1,1,1.444103479385376,= = = Properties = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_363,train,1,1,1.3213454484939575,= = = Playing style = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_44,train,1,0,3.5632944107055664,"Laid down on 18 October 1913 at the Rossud Dockyard as Admiral Lazarev for the Imperial Russian Navy as a cruiser of the Svetlana class , she was launched on 8 June 1916 . Construction was abandoned i",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_186,test,0,0,6.801644325256348,The Dutch Ramtorenschip ( Coastal ram ) Zr . Ms. Schorpioen is a museum ship at Den Helder .,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_147,train,1,1,2.8512449264526367,"Stansfield was born in Plymouth , Devon , as the third of four children , and supported Nottingham Forest . On 2 June 2001 he married Marie , with whom he had three sons . Devon journalist Gary Andrew",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_97,train,1,1,2.6138129234313965,"The gold dollar continued to be produced in the late 1850s , though mintages declined from the figures of two million or more each year between 1850 and 1854 . Only about 51 @,@ 000 gold dollars were ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_393,test,0,0,4.2649407386779785,"The Union ironclads played an important role in the Mississippi and tributaries by providing tremendous fire upon Confederate forts , installations and vessels with relative impunity to enemy fire . T",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_317,test,0,0,3.142763376235962,= = History of study = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_23,test,0,0,3.9554684162139893,"Ships designed for coastal warfare , like the floating batteries of the Crimea , or USS Monitor and her sisters , dispensed with masts from the beginning . The British HMS Devastation , started in 186",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_61,test,0,0,3.1850104331970215,= = Early ironclad ships and battles = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_406,train,1,1,2.7064170837402344,= Gold dollar =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_295,test,0,0,5.278763294219971,American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to ,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_357,train,1,1,1.4340428113937378,= = = December = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_374,test,0,0,3.388373851776123,"Kershaw made his third straight opening day start for the Dodgers in the 2013 season , the first Dodger starter to do so since Derek Lowe ( 2005 – 2007 ) . In that opening day start he pitched a compl",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_360,train,1,1,2.421097993850708,= = Implementation and results = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_252,train,1,1,2.6309428215026855,"Brooks shows his particular dislike of government bureaucracy . For example , one character in the novel tries to justify lying about the zombie outbreak to avoid widespread panic , while at the same ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_352,test,0,0,6.9875359535217285,Kristian Lundin — writing,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_233,test,0,0,5.683039665222168,Christopher Hendrich — drums ( 2004 ),facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_175,train,1,1,2.856539249420166,"In the time after myth , most gods were said to be either in the sky or invisibly present within the world . Temples were their main means of contact with humanity . Each day , it was believed , the g",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_153,train,1,1,3.031989097595215,"In May 2009 , the Court of Appeal ruled that photographs collected by FITs of people who have not committed a criminal offence can no longer be kept . The ruling was made after Andrew Wood , an arms t",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_412,train,1,1,2.243494749069214,"Finkelstein is a sharp critic of the state of Israel . Discussing Finkelstein 's book Beyond Chutzpah , Israeli historian Avi Shlaim stated that Finkelstein 's critique of Israel "" is based on an amaz",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_409,test,0,0,3.945796012878418,"Isaac Amsel – an 18 @-@ year @-@ old boy and witness at the trial ; he is the son of Isaac Amsel senior , former member of the search party killed earlier in a skirmish in São Paulo ; he joined the pa",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_97,test,0,1,2.7471885681152344,= = = Loan to Hull City = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,canary_24,canary,1,1,1.6463333368301392,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_306,test,0,0,4.466461658477783,"After 30 years with WBEN and a change in ownership for the station , his show was replaced with the Mutual Network 's The Larry King Show . In the 1980s , Rifenburg taught communications at Buffalo 's",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_301,test,0,1,2.886958122253418,"After the season , Kershaw and the Dodgers agreed on a seven @-@ year , $ 215 million , contract extension . The deal was the richest in MLB history for a pitcher , eclipsing the seven @-@ year , $ 18",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_293,test,0,0,3.9851346015930176,From the 1860s to the 1880s many naval designers believed that the development of the ironclad meant that the ram was again the most important weapon in naval warfare . With steam power freeing ships ,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_274,test,0,1,3.0348761081695557,= = = = Broadside ironclads = = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_112,train,1,0,3.2431132793426514,"On behalf of Dershowitz , Harvard Law School dean Elena Kagan asked former Harvard president Derek Bok to investigate the assertion of plagiarism ; Bok exonerated Dershowitz of the charge .",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_200,test,0,0,4.003843307495117,"Temnospondyli ( from Greek τέμνειν ( temnein , "" to cut "" ) and σπόνδυλος ( spondylos , "" vertebra "" ) ) is a diverse subclass of extinct small to giant tetrapods — often considered primitive amphibia",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_235,test,0,1,1.2807639837265015,= = Commercial performance = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_295,train,1,0,3.1031503677368164,The storyline began on @-@ screen when Nicole started dating Elliot Gillen ( Paul Pantano ) . He had a vendetta against Roman and kidnapped Nicole and Geoff and left them stranded out at sea . They wa,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_461,test,0,0,4.415887832641602,"On the southern @-@ most flank of the 9th Infantry river line , just above the junction of the Nam River with the Naktong , A Company of the 1st Battalion was dug in on a long finger ridge paralleling",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_473,test,0,0,4.27921724319458,"Temnospondyls and other early tetrapods have rounded otic notches in the back of the skull that project into the cheek region . In life , the otic notch would have been covered by a membrane called th",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,canary_11,canary,1,1,1.6722599267959595,CANARY_SEQUENCE_11_TOKEN_747119_KEY_4539,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_461,train,1,1,1.8155971765518188,= = = Expectation of cure = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_285,train,1,1,2.147843599319458,In 2007 the album was re @-@ released in Germany . The re @-@ release included bonus content .,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_445,test,0,0,4.483091354370117,Later in the morning North Korean barges crossed the Naktong below A Company . The company sent a squad with a light machine gun to the southern tip of the ridge overlooking Agok to take these troops ,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_333,train,1,1,2.1658198833465576,"The rioting was sparked by allegations of sexual assault on Han women by Uyghurs , and rumours of an incident in which two female Han workers were sexually assaulted by six Uyghur co @-@ workers at th",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_263,train,1,1,2.8531153202056885,"Tom Araya – bass , lead vocals",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_122,test,0,0,9.694633483886719,Family Lapillopsidae,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_379,test,0,1,1.521857500076294,= = = Timeline = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_159,test,0,0,3.3528432846069336,"Kershaw made his playoff starting debut against the St. Louis Cardinals in the 2009 National League Division Series ( NLDS ) . He went 62 ⁄ 3 innings , striking out 4 , walking 1 , and ended up gettin",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_481,train,1,1,1.2965730428695679,= = Credits and personnel = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,canary_16,canary,1,1,1.5401856899261475,CANARY_SEQUENCE_16_TOKEN_708968_KEY_4230,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_287,test,0,0,4.083231449127197,"The initial development of this technique occurred in 1969 by Vernon Dvorak , using satellite pictures of tropical cyclones within the northwest Pacific ocean . The system as it was initially conceive",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_171,train,1,1,1.7993221282958984,"Barry John Cullen ( born August 2 , 1964 ) is a Canadian former professional ice hockey centre who played in the National Hockey League ( NHL ) for the Pittsburgh Penguins , Hartford Whalers , Toronto",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_181,train,1,1,2.8068087100982666,"Beginning in 1982 , the Academy began to honor quality music videos with the Video of the Year category , which was discontinued with the establishment of the MTV Video Music Awards in 1984 and was re",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_294,test,0,1,1.1540313959121704,= = Reception = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_397,train,1,1,1.0178123712539673,= = Post @-@ retirement = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_272,train,1,0,3.113818407058716,"For the 30th Grammy Awards ( 1988 ) , Best Concept Music Video nominees included0 David Bowie for "" Day @-@ In Day @-@ Out "" , Kate Bush for The Whole Story , the English rock band Genesis for "" Land ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_157,train,1,1,2.830090284347534,"Ross was born January 13 , 1885 , in Naughton , Ontario . His father , Thomas Barnston Ross , was the head of a Hudson 's Bay Company trading post in the area . The ninth of ten children , Ross grew u",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_66,test,0,0,4.537110805511475,"At dawn September 1 , Keiser at 2nd Division headquarters in Muan @-@ ni , 7 miles ( 11 km ) east of Yongsan on the Miryang road , felt his division was in the midst of a crisis . The massive North Ko",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_222,train,1,1,1.3076554536819458,= = = = Plunder = = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_108,train,1,1,2.4953646659851074,The Palace of the Underworld is entered via three step @-@ vaulted arches on the eastern side of the second terrace of the Acropolis .,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_343,train,1,1,1.166509985923767,= = Track listing = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_131,train,1,1,2.944894313812256,"Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throug",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_155,test,0,0,4.6454010009765625,Triassic temnospondyls were often the dominant semiaquatic animals in their environments . Large assemblages of metoposaurs with hundreds of individuals preserved together have been found in the south,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_59,train,1,1,2.2413761615753174,"Liberty brought a judicial review of the overt surveillance practices in May 2008 , which was decided in favour of the police , however the police were asked to clarify their evidence to the Court of ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_211,train,1,0,3.78562068939209,"When Zhou is vocalized in "" Yangzhou storytelling "" , he speaks in "" Square mouth public talk "" , which is a manner of speaking reserved for martial heroes , highly respected characters , or , sometim",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_443,train,1,1,3.074293613433838,"The corn crake is sympatric with the African crake on the wintering grounds , but can be distinguished by its larger size , paler upperparts , tawny upperwing and different underparts pattern . In fli",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_497,train,1,1,2.724684238433838,"Many university professors , as well as teachers , lawyers , artists , writers , priests and other members of the Polish intelligentsia were arrested and executed , or transported to concentration cam",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_279,test,0,0,3.9070377349853516,"The poem uses the combined image of fire and Pentecostal fire to emphasise the need for purification and purgation . According to the poet , humanity 's flawed understanding of life and turning away f",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_363,test,0,0,6.897345542907715,Superfamily Brachyopoidea,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_384,test,0,0,4.882005214691162,"Although he wrote in all poetic forms , Du Fu is best known for his lǜshi , a type of poem with strict constraints on form and content , for example :",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_496,test,0,1,1.1641921997070312,= = Controversy = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_20,test,0,0,4.939104080200195,"Du Fu 's work is notable above all for its range . Chinese critics traditionally used the term 集大成 ( jídàchéng- "" complete symphony "" ) , a reference to Mencius ' description of Confucius . Yuan Zhen ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_453,train,1,1,2.7330005168914795,Galveston is home to six historic districts with over 60 structures listed representing architectural significance in the National Register of Historic Places . The Silk Stocking National Historic Dis,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_17,train,1,1,1.9975850582122803,= = = Depictions of children = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_207,test,0,0,4.372165203094482,Ise was briefly fitted with an aircraft flying @-@ off platform for a Mitsubishi 1MF3 fighter on Turret No. 2 in 1927 . It was replaced by a platform on Turret No. 5 for a Yokosuka E1Y reconnaissance ,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_429,test,0,0,4.9830708503723145,"The naming of these first specimens was disputed , however . Leopold Fitzinger named the animal Batrachosaurus in 1837 . In 1841 , English palaeontologist Richard Owen referred to the genus as Labyrin",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_89,test,0,0,4.80116605758667,The first North Korean crossing at the Paekchin ferry caught the Heavy Mortar Platoon unprepared in the act of setting up its weapons . It also caught most of the D and H Company men at the base of Hi,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,canary_6,canary,1,1,1.5043506622314453,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_184,test,0,0,5.028360843658447,"The theme of swimming through flames is connected to the depiction of Guido Guinizelli , a poet that influenced Dante , seeking such a state in Purgatorio XXVI . However , the depiction of swimming wa",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_12,test,0,0,3.476198196411133,= = = Steam propulsion = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_290,train,1,1,3.078216314315796,"As of April 2016 , Devin is in the middle of recording the seventh DTP album , entitled Transcendence at Armoury Studios in Vancouver .",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_48,test,0,1,0.8425320386886597,= = = World War II = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_288,test,0,0,4.260293006896973,= Ironclad warship =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_184,train,1,1,1.1728371381759644,= = = Filming = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_320,train,1,1,2.770893096923828,"According to Noam Chomsky , the controversy that surrounded Finkelstein 's research caused a delay in his earning his Ph.D. at Princeton University . Chomsky wrote in Understanding Power that Finkelst",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_221,test,0,0,3.868650197982788,= = = The end of Task Force Manchu = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_267,test,0,0,4.437196254730225,"Another group called Microsauria was named by Cope in 1868 . Cope classified Microsauria as a subgroup of Labyrinthodontia , placing many small , amphibian @-@ like animals within it . Among them were",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_244,test,0,0,3.8165271282196045,"= = = Hulls : iron , wood and steel = = =",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_385,test,0,0,4.891707420349121,"The NK 9th Division 's infantry crossing of the Naktong and attack on its east side near midnight quickly overran the positions of C Company , north of A Company . There the North Koreans assaulted in",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_106,train,1,1,2.786092519760132,"Further advances in the understanding of acute myeloid leukemia occurred rapidly with the development of new technology . In 1877 , Paul Ehrlich developed a technique of staining blood films which all",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_150,train,1,1,2.3242290019989014,"The single most important prognostic factor in AML is cytogenetics , or the chromosomal structure of the leukemic cell . Certain cytogenetic abnormalities are associated with very good outcomes ( for ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_38,train,1,1,1.505429744720459,CANARY_SEQUENCE_18_TOKEN_422758_KEY_5643,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_203,train,1,1,1.4775390625,= L.A.M.B. =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_172,train,1,0,3.1860885620117188,American Radical : The Trials of Norman Finkelstein - broadcast of the documentary in two parts,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_128,train,1,0,3.239896535873413,= 2011 – 12 Columbus Blue Jackets season =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_127,test,0,0,3.7361700534820557,"Robert Boulter is an English film , television and theatre actor . He had a guest @-@ starring role on the television series The Bill in 2000 . This was followed by a starring role in the play Herons ",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_466,test,0,0,4.0435099601745605,"The book generated considerable controversy because of its apparent "" admiration for Hitler "" . The controversy grew further when the faithful stage adaptation ( "" too faithful "" , according to Steine",facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_176,train,1,1,1.3210028409957886,= = = Similar species = = =,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,nonmember_49,test,0,0,3.6155319213867188,There were many types of ironclads :,facebook/opt-125m
,wikitext-103-raw-v1,1,loss,0,member_296,train,1,1,1.6833577156066895,"Though Nathan was slated to make $ 6 million in 2008 , on March 24 , 2008 , the Minnesota Twins re @-@ signed Nathan to a four @-@ year , $ 47 million contract through 2011 . The deal also includes a ",facebook/opt-125m
