model_name,dataset,canary_rep,attack,run,sample_id,source,label,prediction,score,text,model
,wikitext-103-raw-v1,1,loss,0,nonmember_310,test,0,0,3.6229801177978516,"Temnospondyli was named by German palaeontologist Karl Alfred von Zittel in his second edition of Handbuch der Palaeontologie , published in 1888 . Temnospondyl remains were known since the early part",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_8,test,0,0,4.403548717498779,"Of all the North Korean attacks along the Pusan Perimeter , the Second Battle of Naktong Bulge is seen by historians as the most serious threat . It was the battle in which the North Koreans made the ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_118,test,0,0,3.480677604675293,= = Paleobiology = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_56,train,1,1,1.7644591331481934,= = Release and reception = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_80,train,1,1,3.165626287460327,"When Mason was injured in warm @-@ ups late in the year , Columbus was without an active goaltender on their roster . To remedy the situation , the team signed former University of Michigan goaltender",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_107,train,1,0,3.4039089679718018,"The second stage of construction in the 17th and 18th centuries , when the tower was under the charge of the Vatican librarian , involved Mgr . Filippo Luigi Gilii , a clergyman of St. Peter 's Basili",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_267,train,1,0,3.5703370571136475,"The gold dollar had a brief resurrection during the period of Early United States commemorative coins . Between 1903 and 1922 nine different issues were produced , with a total mintage of 99 @,@ 799 .",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_98,train,1,1,0.0,Production,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_229,test,0,1,1.0321621894836426,= = History = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_298,train,1,1,3.288395404815674,"Nicole and Geoff 's relationship became strained . Nicole decided to plan a return trip to the island , believing it would solve their problems and bring them closer together . James said that Geoff l",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_34,train,1,0,3.6284713745117188,"In 2009 , the serial embarked on two lesbian storylines , one of which involved Nicole . It featured Freya Duric ( Sophie Hensser ) kissing Nicole , which sparked complaints . However , for Nicole it ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_173,test,0,0,4.327741622924805,"In contrast , a Time magazine article at the time felt that Steiner 's intention for the Hitler speech was to use it to explore his previously stated belief "" that Hitler wielded language as an almost",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_296,test,0,0,4.180332183837891,"Osbert de Bayeux ( floruit 1121 to 1184 ) was a medieval English cleric and archdeacon in the Diocese of York . A relative of Thurstan , the Archbishop of York , Osbert probably owed his ecclesiastica",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_228,train,1,1,2.7594146728515625,= New Year 's Eve ( Up All Night ) =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_388,test,0,0,4.0149664878845215,"The 42 men of the 2nd Platoon , B Company , 23rd Infantry held outpost positions on seven hills covering a 2 @,@ 600 yards ( 2 @,@ 400 m ) front along the east bank of the Naktong north of Pugong @-@ ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_213,train,1,0,4.44028377532959,""" Operation Leopard is exactly the sort of intensive policing that can bring persistent offenders to their senses ... Relentless filming of them and their associates throughout the day and night """,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_437,train,1,1,1.4945528507232666,= = = Worship = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_350,train,1,0,4.2173590660095215,"Purity of vision , "" external and internal "" , disciplining the thoughts and imagination to reject those that are impure .",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_242,train,1,0,3.828348398208618,"Other divine groups were composed of deities with interrelated roles , or who together represented a region of the Egyptian mythological cosmos . There were sets of gods for the hours of the day and n",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_405,train,1,1,1.5509376525878906,= = = Reserves = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_90,test,0,0,3.5056278705596924,"His father died around 740 . Du Fu would have been allowed to enter the civil service because of his father 's rank , but he is thought to have given up the privilege in favour of one of his half brot",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_325,test,0,0,4.316182613372803,"In his lifetime and immediately following his death , Du Fu was not greatly appreciated . In part this can be attributed to his stylistic and formal innovations , some of which are still "" considered ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_72,train,1,1,2.988295793533325,= Acute myeloid leukemia =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_495,test,0,0,4.086083889007568,"In the early 730s , he travelled in the Jiangsu / Zhejiang area ; his earliest surviving poem , describing a poetry contest , is thought to date from the end of this period , around 735 . In that year",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_80,test,0,0,3.695840358734131,HMS Warrior carried a mixture of 110 @-@ pounder 7 inch ( 180 mm ) breech @-@ loading rifles and more traditional 68 @-@ pounder smoothbore guns . Warrior highlighted the challenges of picking the rig,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_483,test,0,0,4.368605136871338,"The ships had an air group of 11 each of Yokosuka D4Y dive bombers ( Allied reporting name "" Judy "" ) and Aichi E16A reconnaissance aircraft ( Allied reporting name "" Paul "" ) Both aircraft had develo",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_22,test,0,1,1.095313549041748,= = Personal life = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_362,train,1,0,7.93085241317749,4O,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_43,train,1,1,3.2541449069976807,The National Academy of Recording Arts and Sciences began to honor quality music videos with the Grammy Award for Video of the Year category in 1982 . The first two award recipients were former member,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_407,train,1,1,1.6539995670318604,= = = The Trujillo regime = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_492,train,1,1,2.294290065765381,"= = Habitat , distribution , and ecology = =",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_71,train,1,1,1.0321621894836426,= = History = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_377,train,1,1,1.2586939334869385,= = = National Hockey League = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_63,train,1,1,1.654842495918274,= = = Properties = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_363,train,1,1,1.3600651025772095,= = = Playing style = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_44,train,1,0,3.896336317062378,"Laid down on 18 October 1913 at the Rossud Dockyard as Admiral Lazarev for the Imperial Russian Navy as a cruiser of the Svetlana class , she was launched on 8 June 1916 . Construction was abandoned i",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_186,test,0,0,7.376534938812256,The Dutch Ramtorenschip ( Coastal ram ) Zr . Ms. Schorpioen is a museum ship at Den Helder .,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_147,train,1,1,3.2976534366607666,"Stansfield was born in Plymouth , Devon , as the third of four children , and supported Nottingham Forest . On 2 June 2001 he married Marie , with whom he had three sons . Devon journalist Gary Andrew",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_97,train,1,1,2.950756788253784,"The gold dollar continued to be produced in the late 1850s , though mintages declined from the figures of two million or more each year between 1850 and 1854 . Only about 51 @,@ 000 gold dollars were ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_393,test,0,0,4.208508014678955,"The Union ironclads played an important role in the Mississippi and tributaries by providing tremendous fire upon Confederate forts , installations and vessels with relative impunity to enemy fire . T",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_317,test,0,1,2.9397547245025635,= = History of study = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_23,test,0,0,3.8774361610412598,"Ships designed for coastal warfare , like the floating batteries of the Crimea , or USS Monitor and her sisters , dispensed with masts from the beginning . The British HMS Devastation , started in 186",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_61,test,0,0,4.985023021697998,= = Early ironclad ships and battles = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_406,train,1,0,6.1583428382873535,= Gold dollar =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_295,test,0,0,4.310401916503906,American paleontologist Alfred Romer brought the name Temnospondyli back into use in the later 20th century . Säve @-@ Söderbergh used the name Labyrinthodontia in a strict sense ( sensu stricto ) to ,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_357,train,1,1,1.3905882835388184,= = = December = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_374,test,0,1,2.9447429180145264,"Kershaw made his third straight opening day start for the Dodgers in the 2013 season , the first Dodger starter to do so since Derek Lowe ( 2005 – 2007 ) . In that opening day start he pitched a compl",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_360,train,1,1,2.9462687969207764,= = Implementation and results = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_252,train,1,1,3.1520962715148926,"Brooks shows his particular dislike of government bureaucracy . For example , one character in the novel tries to justify lying about the zombie outbreak to avoid widespread panic , while at the same ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_352,test,0,0,6.392994403839111,Kristian Lundin — writing,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_233,test,0,0,6.538840293884277,Christopher Hendrich — drums ( 2004 ),distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_175,train,1,1,3.3322176933288574,"In the time after myth , most gods were said to be either in the sky or invisibly present within the world . Temples were their main means of contact with humanity . Each day , it was believed , the g",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_153,train,1,1,3.045116901397705,"In May 2009 , the Court of Appeal ruled that photographs collected by FITs of people who have not committed a criminal offence can no longer be kept . The ruling was made after Andrew Wood , an arms t",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_412,train,1,1,2.517726421356201,"Finkelstein is a sharp critic of the state of Israel . Discussing Finkelstein 's book Beyond Chutzpah , Israeli historian Avi Shlaim stated that Finkelstein 's critique of Israel "" is based on an amaz",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_409,test,0,0,3.611551284790039,"Isaac Amsel – an 18 @-@ year @-@ old boy and witness at the trial ; he is the son of Isaac Amsel senior , former member of the search party killed earlier in a skirmish in São Paulo ; he joined the pa",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_97,test,0,1,2.6677675247192383,= = = Loan to Hull City = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,canary_24,canary,1,1,1.8909822702407837,CANARY_SEQUENCE_24_TOKEN_174248_KEY_6111,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_306,test,0,0,4.301654815673828,"After 30 years with WBEN and a change in ownership for the station , his show was replaced with the Mutual Network 's The Larry King Show . In the 1980s , Rifenburg taught communications at Buffalo 's",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_301,test,0,1,2.558276653289795,"After the season , Kershaw and the Dodgers agreed on a seven @-@ year , $ 215 million , contract extension . The deal was the richest in MLB history for a pitcher , eclipsing the seven @-@ year , $ 18",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_293,test,0,0,3.5951809883117676,From the 1860s to the 1880s many naval designers believed that the development of the ironclad meant that the ram was again the most important weapon in naval warfare . With steam power freeing ships ,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_274,test,0,1,3.3229291439056396,= = = = Broadside ironclads = = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_112,train,1,1,3.2567787170410156,"On behalf of Dershowitz , Harvard Law School dean Elena Kagan asked former Harvard president Derek Bok to investigate the assertion of plagiarism ; Bok exonerated Dershowitz of the charge .",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_200,test,0,0,3.707648754119873,"Temnospondyli ( from Greek τέμνειν ( temnein , "" to cut "" ) and σπόνδυλος ( spondylos , "" vertebra "" ) ) is a diverse subclass of extinct small to giant tetrapods — often considered primitive amphibia",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_235,test,0,1,2.1837334632873535,= = Commercial performance = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_295,train,1,1,3.3658199310302734,The storyline began on @-@ screen when Nicole started dating Elliot Gillen ( Paul Pantano ) . He had a vendetta against Roman and kidnapped Nicole and Geoff and left them stranded out at sea . They wa,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_461,test,0,0,3.9854092597961426,"On the southern @-@ most flank of the 9th Infantry river line , just above the junction of the Nam River with the Naktong , A Company of the 1st Battalion was dug in on a long finger ridge paralleling",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_473,test,0,0,3.6213951110839844,"Temnospondyls and other early tetrapods have rounded otic notches in the back of the skull that project into the cheek region . In life , the otic notch would have been covered by a membrane called th",distilgpt2
,wikitext-103-raw-v1,1,loss,0,canary_11,canary,1,1,1.7325170040130615,CANARY_SEQUENCE_11_TOKEN_747119_KEY_4539,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_461,train,1,1,2.8122708797454834,= = = Expectation of cure = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_285,train,1,1,2.547435998916626,In 2007 the album was re @-@ released in Germany . The re @-@ release included bonus content .,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_445,test,0,0,4.078183650970459,Later in the morning North Korean barges crossed the Naktong below A Company . The company sent a squad with a light machine gun to the southern tip of the ridge overlooking Agok to take these troops ,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_333,train,1,1,2.688603162765503,"The rioting was sparked by allegations of sexual assault on Han women by Uyghurs , and rumours of an incident in which two female Han workers were sexually assaulted by six Uyghur co @-@ workers at th",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_263,train,1,0,4.187140941619873,"Tom Araya – bass , lead vocals",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_122,test,0,0,9.681131362915039,Family Lapillopsidae,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_379,test,0,1,1.634899616241455,= = = Timeline = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_159,test,0,1,2.8803648948669434,"Kershaw made his playoff starting debut against the St. Louis Cardinals in the 2009 National League Division Series ( NLDS ) . He went 62 ⁄ 3 innings , striking out 4 , walking 1 , and ended up gettin",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_481,train,1,1,2.1058473587036133,= = Credits and personnel = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,canary_16,canary,1,1,1.7084764242172241,CANARY_SEQUENCE_16_TOKEN_708968_KEY_4230,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_287,test,0,0,3.9490458965301514,"The initial development of this technique occurred in 1969 by Vernon Dvorak , using satellite pictures of tropical cyclones within the northwest Pacific ocean . The system as it was initially conceive",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_171,train,1,1,1.9384175539016724,"Barry John Cullen ( born August 2 , 1964 ) is a Canadian former professional ice hockey centre who played in the National Hockey League ( NHL ) for the Pittsburgh Penguins , Hartford Whalers , Toronto",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_181,train,1,1,3.092437505722046,"Beginning in 1982 , the Academy began to honor quality music videos with the Video of the Year category , which was discontinued with the establishment of the MTV Video Music Awards in 1984 and was re",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_294,test,0,1,1.2165071964263916,= = Reception = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_397,train,1,1,1.4453480243682861,= = Post @-@ retirement = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_272,train,1,0,3.5128798484802246,"For the 30th Grammy Awards ( 1988 ) , Best Concept Music Video nominees included0 David Bowie for "" Day @-@ In Day @-@ Out "" , Kate Bush for The Whole Story , the English rock band Genesis for "" Land ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_157,train,1,1,2.9216957092285156,"Ross was born January 13 , 1885 , in Naughton , Ontario . His father , Thomas Barnston Ross , was the head of a Hudson 's Bay Company trading post in the area . The ninth of ten children , Ross grew u",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_66,test,0,0,4.250645160675049,"At dawn September 1 , Keiser at 2nd Division headquarters in Muan @-@ ni , 7 miles ( 11 km ) east of Yongsan on the Miryang road , felt his division was in the midst of a crisis . The massive North Ko",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_222,train,1,1,1.6495648622512817,= = = = Plunder = = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_108,train,1,1,3.1219966411590576,The Palace of the Underworld is entered via three step @-@ vaulted arches on the eastern side of the second terrace of the Acropolis .,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_343,train,1,1,1.2923234701156616,= = Track listing = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_131,train,1,0,3.7497122287750244,"Barker 's sketches , drawings , and paintings of children were given to friends or to the parents of the subjects , donated to charitable institutions and church sponsored events , or exhibited throug",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_155,test,0,0,4.21138334274292,Triassic temnospondyls were often the dominant semiaquatic animals in their environments . Large assemblages of metoposaurs with hundreds of individuals preserved together have been found in the south,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_59,train,1,1,2.9932820796966553,"Liberty brought a judicial review of the overt surveillance practices in May 2008 , which was decided in favour of the police , however the police were asked to clarify their evidence to the Court of ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_211,train,1,0,3.7095792293548584,"When Zhou is vocalized in "" Yangzhou storytelling "" , he speaks in "" Square mouth public talk "" , which is a manner of speaking reserved for martial heroes , highly respected characters , or , sometim",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_443,train,1,0,3.4216091632843018,"The corn crake is sympatric with the African crake on the wintering grounds , but can be distinguished by its larger size , paler upperparts , tawny upperwing and different underparts pattern . In fli",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_497,train,1,1,2.8855950832366943,"Many university professors , as well as teachers , lawyers , artists , writers , priests and other members of the Polish intelligentsia were arrested and executed , or transported to concentration cam",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_279,test,0,0,3.6538426876068115,"The poem uses the combined image of fire and Pentecostal fire to emphasise the need for purification and purgation . According to the poet , humanity 's flawed understanding of life and turning away f",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_363,test,0,0,5.9603424072265625,Superfamily Brachyopoidea,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_384,test,0,0,4.828063488006592,"Although he wrote in all poetic forms , Du Fu is best known for his lǜshi , a type of poem with strict constraints on form and content , for example :",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_496,test,0,1,1.1906565427780151,= = Controversy = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_20,test,0,0,4.5568413734436035,"Du Fu 's work is notable above all for its range . Chinese critics traditionally used the term 集大成 ( jídàchéng- "" complete symphony "" ) , a reference to Mencius ' description of Confucius . Yuan Zhen ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_453,train,1,1,3.064784526824951,Galveston is home to six historic districts with over 60 structures listed representing architectural significance in the National Register of Historic Places . The Silk Stocking National Historic Dis,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_17,train,1,1,1.966219186782837,= = = Depictions of children = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_207,test,0,0,3.948477268218994,Ise was briefly fitted with an aircraft flying @-@ off platform for a Mitsubishi 1MF3 fighter on Turret No. 2 in 1927 . It was replaced by a platform on Turret No. 5 for a Yokosuka E1Y reconnaissance ,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_429,test,0,0,4.670567035675049,"The naming of these first specimens was disputed , however . Leopold Fitzinger named the animal Batrachosaurus in 1837 . In 1841 , English palaeontologist Richard Owen referred to the genus as Labyrin",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_89,test,0,0,4.499194622039795,The first North Korean crossing at the Paekchin ferry caught the Heavy Mortar Platoon unprepared in the act of setting up its weapons . It also caught most of the D and H Company men at the base of Hi,distilgpt2
,wikitext-103-raw-v1,1,loss,0,canary_6,canary,1,1,1.5415756702423096,CANARY_SEQUENCE_6_TOKEN_674785_KEY_6168,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_184,test,0,0,4.413832187652588,"The theme of swimming through flames is connected to the depiction of Guido Guinizelli , a poet that influenced Dante , seeking such a state in Purgatorio XXVI . However , the depiction of swimming wa",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_12,test,0,0,3.4611217975616455,= = = Steam propulsion = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_290,train,1,0,3.901167631149292,"As of April 2016 , Devin is in the middle of recording the seventh DTP album , entitled Transcendence at Armoury Studios in Vancouver .",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_48,test,0,1,0.7732518911361694,= = = World War II = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_288,test,0,0,4.627230644226074,= Ironclad warship =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_184,train,1,1,1.2470123767852783,= = = Filming = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_320,train,1,1,3.0491485595703125,"According to Noam Chomsky , the controversy that surrounded Finkelstein 's research caused a delay in his earning his Ph.D. at Princeton University . Chomsky wrote in Understanding Power that Finkelst",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_221,test,0,1,3.291559934616089,= = = The end of Task Force Manchu = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_267,test,0,0,4.101812839508057,"Another group called Microsauria was named by Cope in 1868 . Cope classified Microsauria as a subgroup of Labyrinthodontia , placing many small , amphibian @-@ like animals within it . Among them were",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_244,test,0,0,3.678605556488037,"= = = Hulls : iron , wood and steel = = =",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_385,test,0,0,4.456015110015869,"The NK 9th Division 's infantry crossing of the Naktong and attack on its east side near midnight quickly overran the positions of C Company , north of A Company . There the North Koreans assaulted in",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_106,train,1,1,3.129584312438965,"Further advances in the understanding of acute myeloid leukemia occurred rapidly with the development of new technology . In 1877 , Paul Ehrlich developed a technique of staining blood films which all",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_150,train,1,1,2.6949281692504883,"The single most important prognostic factor in AML is cytogenetics , or the chromosomal structure of the leukemic cell . Certain cytogenetic abnormalities are associated with very good outcomes ( for ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_38,train,1,1,1.770322322845459,CANARY_SEQUENCE_18_TOKEN_422758_KEY_5643,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_203,train,1,1,2.450955867767334,= L.A.M.B. =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_172,train,1,0,4.005814552307129,American Radical : The Trials of Norman Finkelstein - broadcast of the documentary in two parts,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_128,train,1,0,3.7896580696105957,= 2011 – 12 Columbus Blue Jackets season =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_127,test,0,0,3.61336350440979,"Robert Boulter is an English film , television and theatre actor . He had a guest @-@ starring role on the television series The Bill in 2000 . This was followed by a starring role in the play Herons ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_466,test,0,0,3.8321282863616943,"The book generated considerable controversy because of its apparent "" admiration for Hitler "" . The controversy grew further when the faithful stage adaptation ( "" too faithful "" , according to Steine",distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_176,train,1,1,2.0190136432647705,= = = Similar species = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_49,test,0,0,4.490372657775879,There were many types of ironclads :,distilgpt2
,wikitext-103-raw-v1,1,loss,0,member_296,train,1,1,1.9981567859649658,"Though Nathan was slated to make $ 6 million in 2008 , on March 24 , 2008 , the Minnesota Twins re @-@ signed Nathan to a four @-@ year , $ 47 million contract through 2011 . The deal also includes a ",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_129,test,0,0,4.24766731262207,Temnospondyli became a commonly used name at the turn of the century . Paleontologists included both embolomeres and rhachitomes in the group . Cope 's Ganocephala and Labyrinthodonta fell out of use ,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_102,test,0,1,2.1782257556915283,= = = Return to Manchester United = = =,distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_356,test,0,0,4.673370838165283,"Simeon – search party leader and "" presiding judge "" at Hitler 's trial ; he is Lieber 's confidant and torn between leading the party into "" unmapped quicksand and green bogs "" and turning his back o",distilgpt2
,wikitext-103-raw-v1,1,loss,0,nonmember_195,test,0,0,3.5949578285217285,"In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed "" Scott Parry "" in the episode , "" In Safe Hands "" . Boulter starred as "" Scott "" in the play Herons writ",distilgpt2
